logit,Theta
-0.124938737,0.35786124
-0.301029996,-1.41750171
-0.124938737,-0.48610994
-0.041392685,0.29923523
0.041392685,0.06240493
-0.041392685,0.30006444
-0.041392685,0.2400101
0.041392685,0.18476361
0.210853365,0.27403036
-0.301029996,-0.71018787
0.124938737,-0.24113123
-0.505149978,-1.9992885
0.124938737,0.74877363
-0.397940009,-0.61877304
0.124938737,0.50495173
0.977723605,1.28610096
-0.124938737,-0.43150312
-0.397940009,-1.59786126
0.124938737,0.44466195
0.301029996,1.3203179
0.62838893,1.53075367
-0.041392685,-0.15210656
0.397940009,0.52227722
0.505149978,0.92766705
-0.301029996,-2.06706398
0.301029996,0.40728774
-0.301029996,-0.99644404
-0.041392685,0.99500231
0.62838893,0.37466081
0.62838893,1.13296781
-0.301029996,-0.50159172
0.62838893,1.06926597
-0.124938737,0.41904187
0.124938737,-0.13247364
-0.210853365,-1.24500752
0.041392685,0.78620684
-0.124938737,-0.72833623
0.210853365,0.54632607
0.124938737,0.03270305
0.124938737,0.01262683
0.210853365,0.70131583
-0.505149978,-0.74696304
-0.124938737,-0.14562696
-0.397940009,-0.92817968
-0.397940009,-0.83074669
-0.77815125,-1.45858528
0.505149978,0.85234469
-0.397940009,-0.59983111
0.210853365,0.26588631
-0.041392685,0.21369573
-0.301029996,-0.31753589
-0.041392685,-0.09713308
0.124938737,-0.3010059
0.124938737,0.88455653
0.041392685,-0.22461703
-0.505149978,-1.30698486
-0.77815125,-2.04269366
0.397940009,1.3265289
0.62838893,1.02409252
-0.62838893,-2.6393354
-0.041392685,0.6218419
-0.210853365,-1.71059828
0.124938737,-0.33635859
0.041392685,0.75744034
-0.041392685,0.89119392
-0.210853365,-0.03447549
-0.210853365,-0.74013996
0.397940009,1.78431175
0.124938737,0.88262705
0.301029996,0.99283135
0.977723605,1.62174462
0.041392685,-0.31208867
0.210853365,0.52159725
0.977723605,1.01652115
0.301029996,0.57557332
-0.397940009,-0.65604672
0.977723605,2.49259593
-0.62838893,-1.36232609
0.301029996,0.54726401
0.124938737,0.84118593
-0.041392685,-0.93830138
0.124938737,0.23129785
-0.301029996,-1.12006069
0.041392685,-0.26710158
-0.041392685,0.58316426
0.301029996,0.9062288
0.301029996,1.45501175
-0.301029996,-0.49412094
0.397940009,2.34892726
0.301029996,0.77518584
-0.041392685,-0.4016703
-0.041392685,-0.5291179
-0.124938737,-0.69997093
0.505149978,1.45890727
0.210853365,0.50605089
-0.397940009,-1.21235502
0.505149978,0.05044351
-0.124938737,-0.49990866
0.210853365,1.02481634
0.210853365,0.47097872
0.977723605,2.05103407
-0.301029996,-0.81656981
-0.124938737,-0.53785701
-0.210853365,-0.02592521
1.301029996,2.05450322
0.124938737,0.0682911
-0.505149978,-0.32144745
-0.62838893,-1.32116438
-0.041392685,-0.42164319
0.397940009,1.06684942
-0.041392685,-0.42180056
-0.124938737,-0.23708238
0.505149978,0.71749991
0.397940009,1.21068001
-0.77815125,-2.20815947
-0.041392685,-0.28450607
-0.62838893,-2.63961567
0.210853365,0.13881746
-0.505149978,-1.29238974
-0.041392685,-0.46005904
0.041392685,-0.22227392
0.77815125,1.41681183
-0.397940009,-1.15257862
0.041392685,-0.08515795
0.77815125,2.08482847
0.041392685,-0.23692798
0.210853365,0.87785957
0.210853365,0.71076459
-0.77815125,-2.67249806
-0.041392685,0.18098054
0.041392685,0.56704179
-0.397940009,-1.32077769
-0.041392685,-0.43614586
0.505149978,1.84003082
-0.124938737,-0.34393584
-0.124938737,0.30424204
0.041392685,-0.22754647
-0.301029996,-1.58415555
-0.124938737,-0.30925351
0.397940009,0.80918
0.301029996,0.97627363
-0.124938737,-0.58271642
0.041392685,0.74311216
-0.77815125,-2.13103691
-0.301029996,-1.11931747
-0.041392685,-0.32230208
0.301029996,0.63514078
0.505149978,0.99633388
0.124938737,0.56775043
-0.62838893,-1.57727535
0.124938737,-0.2107076
0.397940009,0.97708669
-0.397940009,-1.73066933
0.301029996,0.53191446
0.505149978,1.42327288
0.124938737,0.38339664
0.210853365,1.74651362
-0.397940009,-0.62981383
0.210853365,-0.05383949
0.041392685,0.56927786
-0.041392685,0.48288536
-0.124938737,-0.69621733
0.124938737,0.45305811
-0.62838893,-1.54508723
-0.041392685,-0.45808915
0.124938737,-0.29542419
-0.301029996,-0.78994997
0.505149978,0.95165381
-0.210853365,-0.73641645
0.301029996,0.12096576
-0.210853365,-1.11733461
-0.301029996,-1.38759209
-0.301029996,-0.85795146
-0.301029996,-1.265352
-0.62838893,-1.56799129
0.210853365,1.07089506
-0.124938737,0.00955177
0.041392685,0.23126709
-0.505149978,-1.48720184
0.210853365,0.2256122
0.210853365,0.37007008
-0.505149978,-0.91864255
0.505149978,0.0868241
-0.505149978,-1.21852674
0.301029996,0.68626513
-0.210853365,-2.39202899
0.041392685,-0.01039202
0.505149978,1.29826621
-0.041392685,-0.12823021
0.301029996,1.17475512
0.505149978,1.77015712
-0.124938737,-0.65374439
0.041392685,0.41278127
0.301029996,0.41682993
-0.210853365,-1.04971996
0.041392685,0.32810106
0.124938737,0.50734297
0.210853365,1.12977961
-0.210853365,-0.58332635
-0.041392685,-0.24664697
-0.505149978,-0.24994454
-0.041392685,0.49515861
0.210853365,1.1313598
-0.301029996,-0.66438643
-0.977723605,-1.4394815
0.124938737,-0.37595843
-0.041392685,-0.1626372
-0.62838893,-0.99969032
0.124938737,-0.06101606
-0.62838893,-1.68364352
-0.124938737,-0.47356901
0.124938737,-0.68528151
0.210853365,-0.47633239
-0.505149978,-0.92879429
-0.041392685,-0.60945049
-0.210853365,-0.74340763
0.041392685,-0.43390404
-0.301029996,-1.25116449
0.62838893,1.22494032
-0.210853365,-0.81540738
-0.210853365,-1.02073296
0.124938737,0.34865146
-0.77815125,-3.00558263
-0.124938737,-0.7026611
-0.62838893,-0.77129898
0.041392685,0.09971557
0.62838893,1.7316201
0.301029996,1.17311287
0.210853365,1.13512591
0.301029996,1.16320365
0.041392685,-0.40811646
-0.397940009,-1.36703511
-0.041392685,0.30482998
-0.041392685,-0.09404571
-0.041392685,-0.94076909
-0.210853365,-0.96953342
-0.977723605,-1.13590799
0.77815125,2.17942663
-0.977723605,-2.27325677
-0.041392685,0.8403536
-0.041392685,-0.90158371
-0.041392685,-0.2700343
-1.301029996,-3.59743484
0.301029996,0.62659942
-0.124938737,0.01805927
-0.041392685,-0.3973556
-0.505149978,-0.97343202
-0.397940009,-1.0270995
-0.124938737,0.12639406
0.505149978,1.6149735
0.505149978,1.29519852
0.301029996,0.4979774
-0.124938737,-0.12393758
-0.124938737,-0.40513189
-0.041392685,-0.68336455
-0.124938737,0.00529806
-0.210853365,-0.96055409
0.77815125,1.37973775
-0.62838893,-2.14535014
0.124938737,-0.06159361
0.977723605,2.3699439
0.210853365,0.64813552
-0.124938737,0.22112325
0.77815125,1.51008681
-0.397940009,-0.58427063
0.041392685,-1.26577269
0.041392685,-0.18020879
-0.397940009,-0.89974627
-0.301029996,-1.42031116
0.397940009,1.08513607
-0.124938737,-0.33560929
0.77815125,2.09737389
0.124938737,0.86754138
0.210853365,0.38489146
-0.124938737,-0.74077576
-0.397940009,-1.28975844
0.124938737,0.63170169
0.041392685,0.04398422
-0.301029996,-1.04909025
-0.124938737,-0.07733678
0.210853365,0.76850847
-0.124938737,0.55815159
0.505149978,1.73799336
0.124938737,1.14400929
-0.505149978,-1.45567349
0.041392685,0.27918406
-0.210853365,-0.98511515
0.124938737,0.13321799
-0.210853365,-0.43822312
0.505149978,0.94755736
0.301029996,0.46248317
-0.041392685,-0.79247137
-0.210853365,0.13593451
0.62838893,0.4925012
-0.301029996,-0.36022537
-0.397940009,-0.44755352
-0.977723605,-1.68729568
-0.397940009,-0.88289264
1.301029996,1.23369351
0.210853365,0.65041286
0.124938737,1.13034422
0.210853365,0.94828841
-0.124938737,0.32784503
-0.301029996,-0.28196659
0.124938737,1.13322086
0.210853365,-0.43966816
-0.124938737,-0.50419927
0.77815125,1.63670484
-0.210853365,-1.56730642
-0.62838893,-1.37532914
-0.124938737,0.64901796
-0.124938737,0.54487934
-0.301029996,-1.61002433
0.505149978,1.11873631
-0.041392685,-0.51627027
-0.041392685,-0.90008561
0.62838893,0.5015027
-0.041392685,0.3404515
-0.397940009,-0.8718393
0.397940009,0.16442037
0.301029996,0.466844
-0.62838893,-2.78642711
0.397940009,1.3523979
0.041392685,-0.54337187
-0.041392685,0.18928684
-0.77815125,-2.06328272
0.397940009,1.10041016
0.124938737,0.76187201
-0.397940009,-1.37815593
0.62838893,1.49807471
0.77815125,1.12889637
0.505149978,0.6704536
0.041392685,-0.31022526
0.041392685,-0.19177669
-0.505149978,-1.45263805
-0.041392685,-0.08334211
-0.210853365,-0.27012614
0.301029996,1.16415274
0.397940009,1.1918136
0.041392685,0.12975855
-0.77815125,-1.97462419
-0.397940009,-0.88671935
-0.124938737,-0.19595619
-0.124938737,0.03363196
0.505149978,0.49255883
0.301029996,0.89938019
0.505149978,1.47843446
-0.505149978,-1.44135724
-0.124938737,-0.58007065
-0.124938737,-0.28175398
-0.124938737,-0.34173178
0.62838893,1.21713268
0.124938737,-0.14722415
-0.041392685,0.26057617
0.301029996,0.81038015
-0.041392685,-0.03008071
0.041392685,0.18185055
0.041392685,-0.49334542
-0.505149978,-1.1729821
-0.210853365,0.00889387
-0.041392685,-0.6377952
0.505149978,0.51626568
0.77815125,1.55211165
-0.397940009,-0.79649216
0.301029996,0.69019351
0.397940009,0.51457278
-0.62838893,-0.94186639
0.041392685,-0.08008472
-0.210853365,0.03639608
-0.977723605,-2.52810441
-0.124938737,-0.03827322
0.210853365,-0.07588269
-0.041392685,-0.11624668
0.041392685,0.16111959
-0.301029996,-1.36042099
-0.301029996,0.36975799
-0.124938737,-0.58355717
0.124938737,-0.43490304
0.041392685,0.39799127
-0.210853365,-0.03627157
0.041392685,0.81542252
0.397940009,1.17460798
-0.210853365,-0.62616999
-0.397940009,-1.14452985
-0.041392685,-0.15824728
0.210853365,1.1280199
0.301029996,0.82334998
-0.301029996,-1.12204329
-0.77815125,-1.30939974
0.210853365,0.48473769
0.62838893,1.32907593
0.210853365,0.21576999
0.505149978,1.36875012
-0.397940009,-0.87601798
-0.397940009,-1.43888764
-0.124938737,-0.19651208
0.041392685,-0.10844819
0.124938737,0.39570405
-0.124938737,-0.89630206
-0.124938737,-0.93333941
0.210853365,0.39814255
0.77815125,1.53234521
-0.041392685,0.23337804
0.397940009,0.95290259
-0.210853365,-0.1414187
0.041392685,-0.64734007
0.301029996,0.34723967
0.041392685,-0.23075037
-0.62838893,-1.16483756
-0.397940009,-0.96364089
-0.124938737,0.29588855
-0.977723605,-2.39553822
0.041392685,0.54149565
-0.041392685,-0.58122893
0.210853365,0.93406586
-0.301029996,-1.0470694
-0.301029996,-1.03652741
0.505149978,1.03599566
-0.397940009,-0.74547336
-0.977723605,-2.04915388
-0.301029996,-0.41173183
-0.041392685,-0.16210816
-0.124938737,-0.09626562
-0.301029996,-0.63244055
0.62838893,1.38863774
-0.505149978,-1.17696544
0.124938737,-0.22659539
0.124938737,-0.66037544
-0.301029996,-0.54318592
0.77815125,1.47134169
-0.041392685,-0.53584658
0.301029996,0.82334954
-0.041392685,-0.63737801
0.210853365,-0.26561499
-0.977723605,-1.95192697
-0.124938737,0.32495775
0.977723605,2.47348043
-0.505149978,-2.29806642
1.301029996,2.65307799
0.397940009,0.17737605
-0.210853365,-0.31591833
-0.505149978,-1.18655212
-0.124938737,-0.27603406
-1.301029996,-1.91107118
0.505149978,0.34851712
0.210853365,0.4936403
-0.301029996,0.78699985
0.397940009,1.20901888
-0.124938737,-0.29236715
-0.124938737,-0.310699
-0.505149978,-1.5247663
-0.301029996,0.17115977
-0.301029996,-0.98702224
0.124938737,-0.05354449
-0.210853365,-0.16578549
-0.62838893,-1.07274539
-0.210853365,-0.60755228
-0.041392685,-0.64998826
-0.977723605,-2.09058764
-0.397940009,-0.53163784
-0.210853365,-0.83100613
0.210853365,0.59872902
0.041392685,0.01528462
-0.124938737,-0.72741618
0.301029996,0.04264924
-0.210853365,-0.09766927
-0.505149978,0.02823899
0.977723605,2.67117058
0.041392685,-0.68587407
-0.124938737,-0.00880741
0.041392685,-0.05664514
-0.210853365,-1.05929915
-0.041392685,-0.25545365
0.77815125,0.98927496
0.301029996,0.82194295
-0.210853365,0.36712813
0.041392685,0.34790521
0.041392685,-0.24381991
0.301029996,0.80947925
0.301029996,1.08109164
0.62838893,1.91690523
-0.124938737,-0.38055685
-0.124938737,-0.16326178
0.505149978,0.8056336
-0.505149978,-1.89741195
-0.977723605,-2.67791971
0.397940009,1.09280329
0.124938737,0.49655085
0.041392685,0.31857413
-0.505149978,-0.5707474
0.505149978,1.63549122
0.977723605,2.68978698
0.505149978,0.92479921
-0.397940009,-0.87048022
0.041392685,-0.00670344
0.210853365,0.9083391
0.041392685,-0.15400822
0.62838893,1.33660783
0.505149978,1.33581546
0.041392685,0.38057006
0.041392685,-0.62670982
0.397940009,1.19237771
-0.301029996,-1.0201801
-0.210853365,-0.54854043
-0.977723605,-1.77871362
-0.505149978,-1.61363389
0.041392685,0.16434896
0.124938737,-0.0961152
-0.62838893,-1.423494
0.977723605,1.17558381
0.041392685,-0.56308236
-0.210853365,-0.38714635
0.397940009,1.57901596
-0.124938737,-0.27369452
-0.124938737,-0.10807499
-0.210853365,-0.83213864
-0.505149978,-0.53179241
0.301029996,0.99333415
0.301029996,1.4963195
0.62838893,1.89397611
0.62838893,1.51494997
-0.041392685,0.27829222
0.041392685,0.75270412
0.397940009,0.56017048
-0.210853365,0.12769146
-0.977723605,-1.78219603
-0.505149978,-1.04247746
-0.124938737,0.24146086
0.041392685,0.30396062
0.124938737,0.99958873
0.977723605,1.70072664
0.210853365,1.36304143
-0.210853365,-0.47147497
-0.210853365,-0.69583953
0.977723605,2.36839588
0.124938737,0.79240078
0.124938737,0.67540741
0.124938737,-0.36258023
0.301029996,0.72729742
0.301029996,0.96768747
0.301029996,-0.12565749
-0.124938737,-0.32286451
-0.041392685,0.06357258
-0.124938737,-0.19225878
-0.301029996,0.1569648
-0.62838893,-1.53637243
0.124938737,0.90927299
-0.124938737,-0.0632684
0.62838893,2.45184239
-0.124938737,-1.12340924
-0.210853365,-0.69393379
0.210853365,0.68150437
-0.041392685,-0.40532326
-0.301029996,-0.59863187
0.124938737,0.80226575
-0.124938737,0.20708877
0.124938737,0.91160841
-0.041392685,-0.00085251
-0.124938737,0.05158033
-0.210853365,-0.17295716
-0.210853365,0.10095515
0.041392685,-0.2737822
0.977723605,1.76270946
-0.124938737,-0.00137309
-0.124938737,-0.26215084
-0.124938737,0.14388426
-0.124938737,-0.56117241
0.124938737,-0.21016641
0.041392685,-0.11959672
-0.041392685,0.02325717
-0.041392685,-0.20035566
-0.041392685,-0.53833491
0.505149978,1.15180066
-0.301029996,-0.45185707
0.041392685,0.89029958
0.041392685,-0.19509392
-0.210853365,-1.31149082
-0.041392685,-0.84326979
0.62838893,2.12197431
-0.62838893,-1.34775745
0.124938737,0.35595873
0.041392685,-0.0037091
0.62838893,1.36507932
-0.301029996,-0.93379372
0.505149978,0.7528361
0.301029996,1.4605181
0.210853365,0.2813881
-0.124938737,-1.10851106
-0.124938737,-0.19199774
-0.301029996,-0.7872201
0.124938737,0.07195623
-0.210853365,-0.88235668
-0.041392685,-1.03472899
-0.124938737,-0.87129918
-0.505149978,-0.75134882
-0.124938737,-0.64816146
0.041392685,0.80197213
0.397940009,1.08971355
0.62838893,1.21545986
-0.124938737,-0.27538244
0.210853365,0.92974655
-0.210853365,-0.54700269
0.397940009,0.86815707
-0.301029996,-1.30291173
-0.124938737,-0.38631065
0.041392685,0.4591911
-0.124938737,-0.30136019
-0.301029996,-0.95423934
0.210853365,1.1016533
0.210853365,0.0247089
0.62838893,0.43958673
0.977723605,2.84915879
-0.124938737,-0.716204
-0.210853365,-1.94626027
-0.124938737,-0.37371937
-0.301029996,-0.52715366
-0.62838893,-1.5679568
0.977723605,2.50713057
0.301029996,0.33265729
-0.397940009,-0.94727041
0.124938737,-0.19338728
-0.505149978,-1.26839963
-0.397940009,-0.34838594
-0.397940009,-0.12596631
-0.041392685,0.09755096
0.210853365,0.76220149
0.301029996,0.19328581
0.397940009,0.29215746
-0.124938737,-0.16811808
-0.301029996,-0.14515649
-0.124938737,0.16750533
-0.62838893,-0.75719561
-0.041392685,0.64932573
0.210853365,1.45362933
-0.124938737,-0.4021013
-0.62838893,-1.60134798
0.041392685,-0.35930563
-0.210853365,0.00688779
0.301029996,1.09598237
0.301029996,0.3504108
0.301029996,-0.12474886
-0.210853365,-0.46019634
0.124938737,1.04232343
0.041392685,-0.81377934
-0.62838893,-0.69456632
-0.041392685,-0.06787921
0.301029996,0.94836533
-0.301029996,-1.26558414
0.397940009,0.74792402
0.505149978,0.97656451
-0.505149978,-1.824926
-0.397940009,-0.44949551
-0.210853365,-0.271549
-0.505149978,-0.93817537
-0.77815125,-1.93203106
0.505149978,1.5592931
-0.210853365,-0.91251265
0.62838893,1.77338919
-0.041392685,0.07359406
-0.62838893,-0.96975063
-0.301029996,-0.82486657
0.041392685,-0.04895976
-0.301029996,-0.75583974
0.124938737,0.26937299
-0.505149978,-1.52943958
-0.301029996,-0.48719701
0.62838893,1.97842468
0.397940009,0.68231148
-0.505149978,-1.76063377
0.041392685,0.03831904
-0.397940009,0.0409337
0.505149978,2.06445333
0.041392685,1.43254517
-0.124938737,-0.631553
0.397940009,0.65741476
0.505149978,1.04066009
-0.301029996,-0.41972263
0.210853365,0.25340048
0.62838893,1.87252123
0.041392685,-0.13082595
-0.041392685,-0.33485996
0.041392685,0.29630386
0.77815125,1.83006625
-0.210853365,-1.11829299
-0.397940009,-1.27623406
-0.397940009,-0.34823086
-0.210853365,-0.67741602
-0.210853365,-0.8707232
-0.210853365,-0.8973842
0.041392685,0.24613645
0.505149978,0.67656199
0.505149978,0.57937625
-0.124938737,-0.18884327
0.124938737,0.50886477
-0.210853365,-0.4618921
-0.210853365,0.09139703
-0.505149978,-1.57607485
-0.041392685,-0.64908648
0.397940009,0.97262426
-0.62838893,-1.2180215
0.124938737,0.74446965
0.505149978,1.3772629
-0.210853365,-0.91797499
-0.77815125,-1.64400434
-0.041392685,0.66078637
0.397940009,0.88030349
-0.124938737,-0.40474099
-0.210853365,-0.42827826
0.124938737,0.09504606
-0.62838893,-1.3365467
0.041392685,0.21625635
0.210853365,0.17627226
0.041392685,-0.6005908
0.505149978,1.70991479
0.62838893,0.94909072
0.397940009,0.56671002
0.041392685,-0.28656831
-0.124938737,-0.2672134
-0.397940009,-1.04183086
0.62838893,0.73630882
0.124938737,-0.98591995
-0.505149978,-1.06041836
-0.397940009,-1.1755646
0.210853365,0.96577009
-0.77815125,-1.15693046
-0.77815125,-2.21492854
0.397940009,2.01199974
0.505149978,1.42260023
0.397940009,0.91304271
0.397940009,0.33343301
-0.301029996,-0.81495415
0.397940009,0.81504644
-0.124938737,0.16051773
0.77815125,1.85869129
1.301029996,2.13026182
-0.397940009,-0.70861535
0.210853365,0.24410354
0.041392685,-0.15136904
0.210853365,0.15837845
0.041392685,0.56077176
-0.505149978,-1.2611748
0.124938737,0.57978773
0.124938737,0.62458484
-0.397940009,-1.06582918
-0.210853365,-0.4185368
0.124938737,0.018078
0.397940009,1.25108768
0.505149978,1.75740258
-0.77815125,-1.26991681
-0.505149978,-1.55750888
-0.301029996,-1.11073568
-0.124938737,-0.00651914
0.62838893,2.29932961
0.77815125,1.01120028
0.124938737,-0.20679872
-0.62838893,-1.19270723
0.397940009,1.26296718
0.124938737,0.31817267
-0.210853365,-0.6215574
0.977723605,1.28698526
-0.505149978,-0.75676373
0.301029996,1.59094366
-0.505149978,0.46560791
0.124938737,-1.04906478
-0.397940009,-1.527109
0.301029996,0.5854994
0.397940009,1.35323883
0.505149978,0.53495212
0.397940009,1.5493251
-0.210853365,-0.75482259
0.210853365,0.69301246
0.397940009,-0.1744085
-0.301029996,-0.5758753
0.041392685,0.35687514
-0.397940009,-1.30630549
0.397940009,1.0839491
-0.210853365,0.24767787
-0.505149978,-1.61175297
0.124938737,1.02573041
0.124938737,0.89346762
-0.210853365,-0.987719
0.505149978,1.23413999
-0.77815125,-1.08140765
-0.397940009,-1.78103497
-0.210853365,0.30891934
-0.124938737,-1.18209028
-0.301029996,-0.48572429
0.397940009,-0.12849988
0.124938737,0.79932904
0.505149978,1.84969055
1.301029996,2.40533935
0.210853365,0.61179416
-0.124938737,0.18254281
0.397940009,0.59038291
0.301029996,0.50342762
0.041392685,-0.20963321
0.041392685,0.37912694
-0.210853365,-0.03836871
0.210853365,0.72129357
0.210853365,0.41062461
-0.397940009,-1.22973222
0.397940009,1.28295802
0.124938737,0.98618707
0.041392685,-0.75322982
-0.397940009,-1.34252569
0.041392685,0.72150945
0.977723605,2.56675231
-0.210853365,-0.5157943
0.301029996,0.4734346
-0.210853365,-0.42302436
0.505149978,2.16631504
0.397940009,0.47620085
0.77815125,1.34971297
0.301029996,0.55503679
-0.397940009,-1.01755208
0.210853365,-0.00255495
-0.124938737,-0.302527
0.124938737,-0.28662393
0.301029996,0.86423656
0.505149978,1.68147872
0.041392685,-0.08011672
-0.977723605,-1.83272332
0.301029996,0.80250098
0.505149978,1.3132313
0.041392685,-0.41640703
-0.124938737,-0.43988515
0.397940009,0.88687693
0.041392685,-0.17594208
-0.62838893,-0.78904476
0.301029996,1.18379146
-0.505149978,-1.17670996
-0.124938737,-0.35814105
-0.210853365,-0.99480866
0.977723605,1.67627964
0.041392685,0.5822264
-0.505149978,-0.93008126
-0.77815125,-1.63457415
0.397940009,1.20488545
0.977723605,2.42358758
-1.301029996,-2.60087476
0.77815125,1.34999665
-0.041392685,-1.61332635
-0.041392685,-0.23781763
-0.124938737,-0.30580554
-0.124938737,-0.66664956
0.397940009,1.12885123
-0.62838893,-0.74353927
-0.124938737,0.09474144
0.301029996,1.30116312
-0.041392685,0.07714275
-0.505149978,-0.90057069
-0.041392685,-0.14926947
-0.124938737,0.45059543
0.210853365,0.26524404
0.041392685,-0.62113815
0.77815125,3.01345337
-0.62838893,-1.93099991
-0.041392685,-0.15485672
-0.301029996,-0.33221526
0.124938737,0.59012676
0.124938737,0.65710471
0.301029996,1.23722207
0.77815125,1.47727934
0.505149978,1.25542064
0.505149978,1.26359718
0.124938737,0.5350679
0.62838893,1.77045021
-0.62838893,-1.0186565
0.301029996,0.23040633
0.041392685,-0.09115034
0.62838893,1.3144863
-0.124938737,-0.73690264
0.505149978,1.03935352
0.397940009,1.9509134
0.210853365,0.61677515
-0.505149978,-0.79441633
-0.397940009,-2.10513305
0.124938737,0.12255964
-0.210853365,-0.20917918
-0.124938737,-0.15467479
-0.124938737,0.25735033
-0.210853365,-0.4038632
0.397940009,0.57750625
-0.124938737,0.06733056
-0.041392685,-0.4815719
0.301029996,1.11109757
-0.210853365,-0.14793442
0.77815125,1.60007611
0.124938737,0.47532951
-0.301029996,-0.44451021
-0.041392685,-0.43726262
-0.210853365,-1.40686491
0.301029996,0.31618175
0.124938737,0.15277317
0.041392685,-0.26203858
0.397940009,2.00684122
-0.397940009,-1.45873638
-0.041392685,-0.29009812
0.977723605,1.62517191
-0.124938737,-0.98035747
-0.124938737,-0.00043467
0.041392685,0.16104177
0.397940009,0.87614344
-0.397940009,-1.82653793
-0.124938737,-0.20794908
-0.301029996,-0.46297673
0.505149978,1.51195354
-0.041392685,-0.0374889
0.210853365,0.5448038
0.041392685,0.72875273
0.397940009,1.46882535
-0.505149978,-1.16818159
-0.041392685,0.70663657
-0.301029996,-0.66647551
-0.041392685,-1.17475332
-0.62838893,-2.48874221
-1.301029996,-3.51791662
-0.041392685,-0.09840721
-0.124938737,-0.26334407
-0.301029996,-1.61568308
-0.210853365,0.32028579
-0.041392685,0.12576241
0.124938737,0.09123339
-0.301029996,-0.69821756
0.210853365,0.76397364
-0.977723605,-2.8875952
0.124938737,0.34860226
0.210853365,-0.0489812
0.210853365,0.39324421
-0.62838893,-1.92872983
-0.505149978,-1.48979207
0.505149978,1.5389974
-0.041392685,0.07872808
0.62838893,1.27220132
0.041392685,0.05844132
0.301029996,0.63368722
0.505149978,0.92173372
0.041392685,0.58426297
0.041392685,0.31961107
-0.62838893,-1.32250899
0.301029996,1.0295795
-0.041392685,-0.73387232
0.210853365,0.91528409
-0.041392685,0.44495738
0.041392685,0.26819917
0.397940009,0.89716558
-0.505149978,-0.8022503
0.210853365,0.59397383
0.397940009,0.72922255
0.301029996,1.76169684
-0.505149978,-0.98687793
-0.210853365,-0.93757785
0.041392685,0.31493008
0.041392685,-0.15402883
0.77815125,2.28138106
-0.301029996,-0.64918019
0.397940009,0.9414371
0.041392685,0.40676775
-0.041392685,0.1669776
-0.041392685,-0.24012855
-0.124938737,-0.35640951
-0.397940009,-0.16732343
0.124938737,0.76956831
0.124938737,-0.1009128
0.210853365,0.25419888
0.397940009,0.90945186
-0.210853365,-0.78578989
-0.124938737,-0.57181994
0.397940009,1.1523691
0.62838893,1.83838619
-0.301029996,-0.54159404
0.210853365,0.61259372
-0.301029996,-0.39493943
0.041392685,0.32431554
0.77815125,2.16327542
-0.301029996,-0.52828666
0.210853365,1.27982738
-0.301029996,0.19939778
-0.397940009,-1.18015516
1.301029996,2.26469231
-0.124938737,-0.815885
-0.62838893,-1.38504889
0.505149978,0.85364509
0.041392685,-0.53724723
0.505149978,1.61870986
0.301029996,1.24564218
-0.301029996,-0.94348071
0.210853365,1.61361431
-0.041392685,-0.51809937
-0.210853365,-1.01285678
-0.505149978,-2.03283918
-0.301029996,-0.48807252
0.210853365,-0.11490138
0.124938737,0.06665523
0.301029996,1.00258512
0.301029996,0.49297578
0.124938737,1.03926924
-0.397940009,-1.09133074
-0.210853365,-1.50762117
-0.041392685,-0.5777177
0.041392685,-0.51308798
0.301029996,1.14306369
0.210853365,0.5754406
0.210853365,1.32627455
0.210853365,0.06474078
0.397940009,0.22495104
0.041392685,0.54367751
0.210853365,-0.01728535
0.397940009,1.38673075
0.397940009,0.68398049
-0.124938737,0.98007371
0.041392685,0.23273393
0.041392685,-0.11562814
0.041392685,1.25117572
-0.124938737,-0.0348565
0.505149978,1.34504575
-0.041392685,0.1065138
-0.124938737,-0.78781674
0.210853365,0.53383119
-0.505149978,-0.800133
0.124938737,0.45950092
0.301029996,1.3119771
-0.505149978,-1.4763549
-0.301029996,-0.60864242
0.124938737,0.70328712
0.301029996,0.44333878
-0.210853365,-1.32590372
-0.301029996,-0.79061665
0.505149978,1.07954614
0.301029996,0.9670768
-0.124938737,-0.28119045
0.77815125,2.55211959
-0.041392685,0.82441592
-0.041392685,-1.12259069
-0.210853365,-0.36142242
-0.77815125,-2.88818808
-0.397940009,-0.21855152
-0.041392685,0.46056987
0.397940009,1.35754838
0.62838893,1.0008728
0.301029996,0.16416784
-0.301029996,-0.93126779
-0.041392685,0.50736165
0.210853365,-0.10363907
-0.301029996,-0.11687691
-0.124938737,-0.78802498
0.124938737,0.19864462
-0.210853365,0.02209847
-0.210853365,-0.31401838
-0.210853365,-0.20664093
-0.210853365,-0.34980412
0.62838893,1.67189349
0.301029996,0.67124819
-0.124938737,-0.04657598
-0.301029996,-1.23989916
0.124938737,-0.17203504
0.62838893,1.54217444
-0.041392685,-0.22553793
0.397940009,0.59242076
0.301029996,0.65175765
0.124938737,0.80639945
0.301029996,1.20788505
-0.397940009,-1.39744896
0.977723605,2.99151216
-0.041392685,-0.6969559
-0.124938737,-0.27151823
0.124938737,0.51659728
-0.041392685,0.48186494
0.124938737,0.13754786
0.124938737,-0.78161012
-0.505149978,-2.06715312
0.301029996,0.40241882
0.041392685,-0.55587857
-0.397940009,-0.55239329
0.301029996,1.91841693
0.124938737,1.09448365
-0.301029996,-0.05282983
